2026-05-23 12:19:55.392 | INFO     | wisp.utils.logging:log_environment:50 - torch 2.12.0 | device=mps
2026-05-23 12:19:55.411 | INFO     | wisp.training.trainer:run_training:53 - dataset: 848 virtual windows across 106 clips
2026-05-23 12:19:56.658 | INFO     | wisp.training.trainer:run_training:94 - denoiser params: 5.38M
2026-05-23 12:56:48.815 | INFO     | wisp.training.trainer:run_training:142 - epoch   74/300 | total=0.0210 | rec=0.0151 | pos=0.0052 | vel=0.0014 | bone=0.0000 | 4.3s
2026-05-23 12:56:53.149 | INFO     | wisp.training.trainer:run_training:142 - epoch   75/300 | total=0.0203 | rec=0.0147 | pos=0.0049 | vel=0.0014 | bone=0.0000 | 4.3s
2026-05-23 12:56:53.337 | INFO     | wisp.training.trainer:run_training:162 - checkpoint saved (epoch 75)
2026-05-23 12:56:57.656 | INFO     | wisp.training.trainer:run_training:142 - epoch   76/300 | total=0.0209 | rec=0.0152 | pos=0.0050 | vel=0.0014 | bone=0.0000 | 4.3s
2026-05-23 12:57:01.961 | INFO     | wisp.training.trainer:run_training:142 - epoch   77/300 | total=0.0206 | rec=0.0149 | pos=0.0050 | vel=0.0013 | bone=0.0000 | 4.3s
2026-05-23 12:57:06.273 | INFO     | wisp.training.trainer:run_training:142 - epoch   78/300 | total=0.0201 | rec=0.0147 | pos=0.0048 | vel=0.0013 | bone=0.0000 | 4.3s
2026-05-23 12:57:10.494 | INFO     | wisp.training.trainer:run_training:142 - epoch   79/300 | total=0.0209 | rec=0.0153 | pos=0.0050 | vel=0.0013 | bone=0.0000 | 4.2s
2026-05-23 12:57:14.703 | INFO     | wisp.training.trainer:run_training:142 - epoch   80/300 | total=0.0204 | rec=0.0148 | pos=0.0050 | vel=0.0013 | bone=0.0000 | 4.2s
2026-05-23 12:57:18.902 | INFO     | wisp.training.trainer:run_training:142 - epoch   81/300 | total=0.0206 | rec=0.0150 | pos=0.0051 | vel=0.0012 | bone=0.0000 | 4.2s
2026-05-23 12:57:23.102 | INFO     | wisp.training.trainer:run_training:142 - epoch   82/300 | total=0.0196 | rec=0.0142 | pos=0.0047 | vel=0.0013 | bone=0.0000 | 4.2s
2026-05-23 12:57:27.304 | INFO     | wisp.training.trainer:run_training:142 - epoch   83/300 | total=0.0193 | rec=0.0140 | pos=0.0046 | vel=0.0012 | bone=0.0000 | 4.2s
2026-05-23 12:57:31.499 | INFO     | wisp.training.trainer:run_training:142 - epoch   84/300 | total=0.0200 | rec=0.0146 | pos=0.0048 | vel=0.0012 | bone=0.0000 | 4.2s
2026-05-23 12:57:35.697 | INFO     | wisp.training.trainer:run_training:142 - epoch   85/300 | total=0.0199 | rec=0.0145 | pos=0.0048 | vel=0.0012 | bone=0.0000 | 4.2s
2026-05-23 12:57:39.899 | INFO     | wisp.training.trainer:run_training:142 - epoch   86/300 | total=0.0191 | rec=0.0139 | pos=0.0046 | vel=0.0012 | bone=0.0000 | 4.2s
2026-05-23 12:57:44.099 | INFO     | wisp.training.trainer:run_training:142 - epoch   87/300 | total=0.0201 | rec=0.0146 | pos=0.0049 | vel=0.0012 | bone=0.0000 | 4.2s
2026-05-23 12:57:48.301 | INFO     | wisp.training.trainer:run_training:142 - epoch   88/300 | total=0.0196 | rec=0.0143 | pos=0.0047 | vel=0.0011 | bone=0.0000 | 4.2s
2026-05-23 12:57:52.501 | INFO     | wisp.training.trainer:run_training:142 - epoch   89/300 | total=0.0202 | rec=0.0147 | pos=0.0049 | vel=0.0012 | bone=0.0000 | 4.2s
2026-05-23 12:57:56.703 | INFO     | wisp.training.trainer:run_training:142 - epoch   90/300 | total=0.0193 | rec=0.0141 | pos=0.0046 | vel=0.0012 | bone=0.0000 | 4.2s
2026-05-23 12:58:00.903 | INFO     | wisp.training.trainer:run_training:142 - epoch   91/300 | total=0.0197 | rec=0.0143 | pos=0.0048 | vel=0.0011 | bone=0.0000 | 4.2s
2026-05-23 12:58:05.100 | INFO     | wisp.training.trainer:run_training:142 - epoch   92/300 | total=0.0189 | rec=0.0137 | pos=0.0047 | vel=0.0011 | bone=0.0000 | 4.2s
2026-05-23 12:58:09.313 | INFO     | wisp.training.trainer:run_training:142 - epoch   93/300 | total=0.0189 | rec=0.0138 | pos=0.0046 | vel=0.0011 | bone=0.0000 | 4.2s
2026-05-23 12:58:13.509 | INFO     | wisp.training.trainer:run_training:142 - epoch   94/300 | total=0.0186 | rec=0.0136 | pos=0.0044 | vel=0.0011 | bone=0.0000 | 4.2s
2026-05-23 12:58:17.719 | INFO     | wisp.training.trainer:run_training:142 - epoch   95/300 | total=0.0186 | rec=0.0136 | pos=0.0045 | vel=0.0010 | bone=0.0000 | 4.2s
2026-05-23 12:58:21.923 | INFO     | wisp.training.trainer:run_training:142 - epoch   96/300 | total=0.0185 | rec=0.0135 | pos=0.0044 | vel=0.0011 | bone=0.0000 | 4.2s
2026-05-23 12:58:26.121 | INFO     | wisp.training.trainer:run_training:142 - epoch   97/300 | total=0.0187 | rec=0.0137 | pos=0.0045 | vel=0.0010 | bone=0.0000 | 4.2s
2026-05-23 12:58:30.317 | INFO     | wisp.training.trainer:run_training:142 - epoch   98/300 | total=0.0188 | rec=0.0136 | pos=0.0047 | vel=0.0010 | bone=0.0000 | 4.2s
2026-05-23 12:58:34.514 | INFO     | wisp.training.trainer:run_training:142 - epoch   99/300 | total=0.0188 | rec=0.0137 | pos=0.0046 | vel=0.0010 | bone=0.0000 | 4.2s
2026-05-23 12:58:38.711 | INFO     | wisp.training.trainer:run_training:142 - epoch  100/300 | total=0.0186 | rec=0.0135 | pos=0.0046 | vel=0.0010 | bone=0.0000 | 4.2s
2026-05-23 12:58:38.892 | INFO     | wisp.training.trainer:run_training:162 - checkpoint saved (epoch 100)
2026-05-23 12:58:43.088 | INFO     | wisp.training.trainer:run_training:142 - epoch  101/300 | total=0.0190 | rec=0.0138 | pos=0.0047 | vel=0.0010 | bone=0.0000 | 4.2s
2026-05-23 12:58:47.284 | INFO     | wisp.training.trainer:run_training:142 - epoch  102/300 | total=0.0182 | rec=0.0133 | pos=0.0044 | vel=0.0010 | bone=0.0000 | 4.2s
2026-05-23 12:58:51.483 | INFO     | wisp.training.trainer:run_training:142 - epoch  103/300 | total=0.0188 | rec=0.0138 | pos=0.0045 | vel=0.0010 | bone=0.0000 | 4.2s
2026-05-23 12:58:55.681 | INFO     | wisp.training.trainer:run_training:142 - epoch  104/300 | total=0.0179 | rec=0.0131 | pos=0.0044 | vel=0.0010 | bone=0.0000 | 4.2s
2026-05-23 12:58:59.879 | INFO     | wisp.training.trainer:run_training:142 - epoch  105/300 | total=0.0184 | rec=0.0135 | pos=0.0045 | vel=0.0010 | bone=0.0000 | 4.2s
2026-05-23 12:59:04.080 | INFO     | wisp.training.trainer:run_training:142 - epoch  106/300 | total=0.0179 | rec=0.0131 | pos=0.0044 | vel=0.0009 | bone=0.0000 | 4.2s
2026-05-23 12:59:08.288 | INFO     | wisp.training.trainer:run_training:142 - epoch  107/300 | total=0.0188 | rec=0.0137 | pos=0.0047 | vel=0.0010 | bone=0.0000 | 4.2s
2026-05-23 12:59:12.629 | INFO     | wisp.training.trainer:run_training:142 - epoch  108/300 | total=0.0185 | rec=0.0135 | pos=0.0045 | vel=0.0010 | bone=0.0000 | 4.3s
2026-05-23 12:59:17.066 | INFO     | wisp.training.trainer:run_training:142 - epoch  109/300 | total=0.0183 | rec=0.0133 | pos=0.0045 | vel=0.0009 | bone=0.0000 | 4.4s
2026-05-23 12:59:21.501 | INFO     | wisp.training.trainer:run_training:142 - epoch  110/300 | total=0.0180 | rec=0.0131 | pos=0.0044 | vel=0.0009 | bone=0.0000 | 4.4s
2026-05-23 12:59:26.056 | INFO     | wisp.training.trainer:run_training:142 - epoch  111/300 | total=0.0179 | rec=0.0131 | pos=0.0043 | vel=0.0009 | bone=0.0000 | 4.6s
2026-05-23 12:59:30.486 | INFO     | wisp.training.trainer:run_training:142 - epoch  112/300 | total=0.0190 | rec=0.0139 | pos=0.0047 | vel=0.0009 | bone=0.0000 | 4.4s
2026-05-23 12:59:34.707 | INFO     | wisp.training.trainer:run_training:142 - epoch  113/300 | total=0.0187 | rec=0.0136 | pos=0.0047 | vel=0.0009 | bone=0.0000 | 4.2s
2026-05-23 12:59:39.009 | INFO     | wisp.training.trainer:run_training:142 - epoch  114/300 | total=0.0180 | rec=0.0131 | pos=0.0044 | vel=0.0009 | bone=0.0000 | 4.3s
2026-05-23 12:59:43.317 | INFO     | wisp.training.trainer:run_training:142 - epoch  115/300 | total=0.0172 | rec=0.0125 | pos=0.0042 | vel=0.0009 | bone=0.0000 | 4.3s
2026-05-23 12:59:47.659 | INFO     | wisp.training.trainer:run_training:142 - epoch  116/300 | total=0.0181 | rec=0.0131 | pos=0.0045 | vel=0.0009 | bone=0.0000 | 4.3s
2026-05-23 12:59:52.018 | INFO     | wisp.training.trainer:run_training:142 - epoch  117/300 | total=0.0178 | rec=0.0131 | pos=0.0043 | vel=0.0009 | bone=0.0000 | 4.4s
2026-05-23 12:59:56.367 | INFO     | wisp.training.trainer:run_training:142 - epoch  118/300 | total=0.0173 | rec=0.0127 | pos=0.0042 | vel=0.0009 | bone=0.0000 | 4.3s
2026-05-23 13:00:00.663 | INFO     | wisp.training.trainer:run_training:142 - epoch  119/300 | total=0.0171 | rec=0.0126 | pos=0.0041 | vel=0.0009 | bone=0.0000 | 4.3s
2026-05-23 13:00:04.985 | INFO     | wisp.training.trainer:run_training:142 - epoch  120/300 | total=0.0178 | rec=0.0130 | pos=0.0045 | vel=0.0009 | bone=0.0000 | 4.3s
2026-05-23 13:00:09.298 | INFO     | wisp.training.trainer:run_training:142 - epoch  121/300 | total=0.0180 | rec=0.0131 | pos=0.0044 | vel=0.0009 | bone=0.0000 | 4.3s
2026-05-23 13:00:13.522 | INFO     | wisp.training.trainer:run_training:142 - epoch  122/300 | total=0.0180 | rec=0.0131 | pos=0.0044 | vel=0.0009 | bone=0.0000 | 4.2s
2026-05-23 13:00:17.743 | INFO     | wisp.training.trainer:run_training:142 - epoch  123/300 | total=0.0171 | rec=0.0125 | pos=0.0041 | vel=0.0008 | bone=0.0000 | 4.2s
2026-05-23 13:00:21.981 | INFO     | wisp.training.trainer:run_training:142 - epoch  124/300 | total=0.0173 | rec=0.0127 | pos=0.0042 | vel=0.0009 | bone=0.0000 | 4.2s
2026-05-23 13:00:26.194 | INFO     | wisp.training.trainer:run_training:142 - epoch  125/300 | total=0.0174 | rec=0.0127 | pos=0.0043 | vel=0.0008 | bone=0.0000 | 4.2s
2026-05-23 13:00:26.373 | INFO     | wisp.training.trainer:run_training:162 - checkpoint saved (epoch 125)
2026-05-23 13:00:30.665 | INFO     | wisp.training.trainer:run_training:142 - epoch  126/300 | total=0.0174 | rec=0.0128 | pos=0.0042 | vel=0.0008 | bone=0.0000 | 4.3s
2026-05-23 13:00:35.013 | INFO     | wisp.training.trainer:run_training:142 - epoch  127/300 | total=0.0182 | rec=0.0132 | pos=0.0046 | vel=0.0009 | bone=0.0000 | 4.3s
2026-05-23 13:00:39.356 | INFO     | wisp.training.trainer:run_training:142 - epoch  128/300 | total=0.0171 | rec=0.0125 | pos=0.0041 | vel=0.0008 | bone=0.0000 | 4.3s
2026-05-23 13:00:43.672 | INFO     | wisp.training.trainer:run_training:142 - epoch  129/300 | total=0.0172 | rec=0.0125 | pos=0.0043 | vel=0.0008 | bone=0.0000 | 4.3s
2026-05-23 13:00:47.956 | INFO     | wisp.training.trainer:run_training:142 - epoch  130/300 | total=0.0167 | rec=0.0122 | pos=0.0041 | vel=0.0009 | bone=0.0000 | 4.3s
2026-05-23 13:00:52.313 | INFO     | wisp.training.trainer:run_training:142 - epoch  131/300 | total=0.0169 | rec=0.0123 | pos=0.0042 | vel=0.0008 | bone=0.0000 | 4.4s
2026-05-23 13:00:56.646 | INFO     | wisp.training.trainer:run_training:142 - epoch  132/300 | total=0.0164 | rec=0.0120 | pos=0.0040 | vel=0.0008 | bone=0.0000 | 4.3s
2026-05-23 13:01:01.025 | INFO     | wisp.training.trainer:run_training:142 - epoch  133/300 | total=0.0167 | rec=0.0121 | pos=0.0041 | vel=0.0008 | bone=0.0000 | 4.4s
2026-05-23 13:01:05.458 | INFO     | wisp.training.trainer:run_training:142 - epoch  134/300 | total=0.0174 | rec=0.0127 | pos=0.0043 | vel=0.0008 | bone=0.0000 | 4.4s
2026-05-23 13:01:09.788 | INFO     | wisp.training.trainer:run_training:142 - epoch  135/300 | total=0.0170 | rec=0.0123 | pos=0.0042 | vel=0.0008 | bone=0.0000 | 4.3s
2026-05-23 13:01:14.010 | INFO     | wisp.training.trainer:run_training:142 - epoch  136/300 | total=0.0168 | rec=0.0123 | pos=0.0041 | vel=0.0008 | bone=0.0000 | 4.2s
2026-05-23 13:01:18.328 | INFO     | wisp.training.trainer:run_training:142 - epoch  137/300 | total=0.0167 | rec=0.0121 | pos=0.0042 | vel=0.0008 | bone=0.0000 | 4.3s
2026-05-23 13:01:22.681 | INFO     | wisp.training.trainer:run_training:142 - epoch  138/300 | total=0.0161 | rec=0.0118 | pos=0.0039 | vel=0.0008 | bone=0.0000 | 4.4s
2026-05-23 13:01:26.948 | INFO     | wisp.training.trainer:run_training:142 - epoch  139/300 | total=0.0161 | rec=0.0117 | pos=0.0039 | vel=0.0008 | bone=0.0000 | 4.3s
2026-05-23 13:01:31.206 | INFO     | wisp.training.trainer:run_training:142 - epoch  140/300 | total=0.0160 | rec=0.0117 | pos=0.0039 | vel=0.0008 | bone=0.0000 | 4.3s
2026-05-23 13:01:35.449 | INFO     | wisp.training.trainer:run_training:142 - epoch  141/300 | total=0.0169 | rec=0.0123 | pos=0.0042 | vel=0.0008 | bone=0.0000 | 4.2s
2026-05-23 13:01:39.704 | INFO     | wisp.training.trainer:run_training:142 - epoch  142/300 | total=0.0164 | rec=0.0119 | pos=0.0041 | vel=0.0008 | bone=0.0000 | 4.3s
2026-05-23 13:01:43.925 | INFO     | wisp.training.trainer:run_training:142 - epoch  143/300 | total=0.0162 | rec=0.0118 | pos=0.0040 | vel=0.0008 | bone=0.0000 | 4.2s
2026-05-23 13:01:48.143 | INFO     | wisp.training.trainer:run_training:142 - epoch  144/300 | total=0.0170 | rec=0.0123 | pos=0.0043 | vel=0.0008 | bone=0.0000 | 4.2s
2026-05-23 13:01:52.390 | INFO     | wisp.training.trainer:run_training:142 - epoch  145/300 | total=0.0166 | rec=0.0122 | pos=0.0040 | vel=0.0008 | bone=0.0000 | 4.2s
2026-05-23 13:01:56.607 | INFO     | wisp.training.trainer:run_training:142 - epoch  146/300 | total=0.0164 | rec=0.0120 | pos=0.0040 | vel=0.0008 | bone=0.0000 | 4.2s
2026-05-23 13:02:00.907 | INFO     | wisp.training.trainer:run_training:142 - epoch  147/300 | total=0.0166 | rec=0.0122 | pos=0.0040 | vel=0.0007 | bone=0.0000 | 4.3s
2026-05-23 13:02:05.136 | INFO     | wisp.training.trainer:run_training:142 - epoch  148/300 | total=0.0157 | rec=0.0115 | pos=0.0038 | vel=0.0008 | bone=0.0000 | 4.2s
2026-05-23 13:02:09.388 | INFO     | wisp.training.trainer:run_training:142 - epoch  149/300 | total=0.0159 | rec=0.0117 | pos=0.0039 | vel=0.0007 | bone=0.0000 | 4.3s
2026-05-23 13:02:13.627 | INFO     | wisp.training.trainer:run_training:142 - epoch  150/300 | total=0.0159 | rec=0.0116 | pos=0.0039 | vel=0.0007 | bone=0.0000 | 4.2s
2026-05-23 13:02:13.807 | INFO     | wisp.training.trainer:run_training:162 - checkpoint saved (epoch 150)
2026-05-23 13:02:18.141 | INFO     | wisp.training.trainer:run_training:142 - epoch  151/300 | total=0.0168 | rec=0.0122 | pos=0.0042 | vel=0.0008 | bone=0.0000 | 4.3s
2026-05-23 13:02:22.736 | INFO     | wisp.training.trainer:run_training:142 - epoch  152/300 | total=0.0165 | rec=0.0121 | pos=0.0040 | vel=0.0008 | bone=0.0000 | 4.6s
2026-05-23 13:02:27.158 | INFO     | wisp.training.trainer:run_training:142 - epoch  153/300 | total=0.0156 | rec=0.0114 | pos=0.0038 | vel=0.0007 | bone=0.0000 | 4.4s
2026-05-23 13:02:31.404 | INFO     | wisp.training.trainer:run_training:142 - epoch  154/300 | total=0.0163 | rec=0.0119 | pos=0.0041 | vel=0.0007 | bone=0.0000 | 4.2s
2026-05-23 13:02:35.660 | INFO     | wisp.training.trainer:run_training:142 - epoch  155/300 | total=0.0162 | rec=0.0118 | pos=0.0040 | vel=0.0007 | bone=0.0000 | 4.3s
2026-05-23 13:02:39.930 | INFO     | wisp.training.trainer:run_training:142 - epoch  156/300 | total=0.0161 | rec=0.0118 | pos=0.0039 | vel=0.0008 | bone=0.0000 | 4.3s
2026-05-23 13:02:44.195 | INFO     | wisp.training.trainer:run_training:142 - epoch  157/300 | total=0.0164 | rec=0.0120 | pos=0.0040 | vel=0.0007 | bone=0.0000 | 4.3s
2026-05-23 13:02:48.457 | INFO     | wisp.training.trainer:run_training:142 - epoch  158/300 | total=0.0156 | rec=0.0114 | pos=0.0039 | vel=0.0007 | bone=0.0000 | 4.3s
2026-05-23 13:02:52.718 | INFO     | wisp.training.trainer:run_training:142 - epoch  159/300 | total=0.0158 | rec=0.0116 | pos=0.0039 | vel=0.0007 | bone=0.0000 | 4.3s
2026-05-23 13:02:56.977 | INFO     | wisp.training.trainer:run_training:142 - epoch  160/300 | total=0.0165 | rec=0.0120 | pos=0.0042 | vel=0.0007 | bone=0.0000 | 4.3s
2026-05-23 13:03:01.241 | INFO     | wisp.training.trainer:run_training:142 - epoch  161/300 | total=0.0162 | rec=0.0118 | pos=0.0040 | vel=0.0007 | bone=0.0000 | 4.3s
2026-05-23 13:03:05.710 | INFO     | wisp.training.trainer:run_training:142 - epoch  162/300 | total=0.0151 | rec=0.0110 | pos=0.0037 | vel=0.0007 | bone=0.0000 | 4.5s
2026-05-23 13:03:10.188 | INFO     | wisp.training.trainer:run_training:142 - epoch  163/300 | total=0.0166 | rec=0.0121 | pos=0.0042 | vel=0.0008 | bone=0.0000 | 4.5s
2026-05-23 13:03:14.506 | INFO     | wisp.training.trainer:run_training:142 - epoch  164/300 | total=0.0158 | rec=0.0115 | pos=0.0039 | vel=0.0007 | bone=0.0000 | 4.3s
2026-05-23 13:03:18.741 | INFO     | wisp.training.trainer:run_training:142 - epoch  165/300 | total=0.0153 | rec=0.0112 | pos=0.0037 | vel=0.0007 | bone=0.0000 | 4.2s
2026-05-23 13:03:23.041 | INFO     | wisp.training.trainer:run_training:142 - epoch  166/300 | total=0.0165 | rec=0.0120 | pos=0.0041 | vel=0.0008 | bone=0.0000 | 4.3s
2026-05-23 13:03:27.345 | INFO     | wisp.training.trainer:run_training:142 - epoch  167/300 | total=0.0155 | rec=0.0114 | pos=0.0038 | vel=0.0007 | bone=0.0000 | 4.3s
2026-05-23 13:03:31.589 | INFO     | wisp.training.trainer:run_training:142 - epoch  168/300 | total=0.0163 | rec=0.0119 | pos=0.0040 | vel=0.0007 | bone=0.0000 | 4.2s
2026-05-23 13:03:35.818 | INFO     | wisp.training.trainer:run_training:142 - epoch  169/300 | total=0.0156 | rec=0.0115 | pos=0.0038 | vel=0.0007 | bone=0.0000 | 4.2s
2026-05-23 13:03:40.094 | INFO     | wisp.training.trainer:run_training:142 - epoch  170/300 | total=0.0152 | rec=0.0111 | pos=0.0037 | vel=0.0007 | bone=0.0000 | 4.3s
2026-05-23 13:03:44.387 | INFO     | wisp.training.trainer:run_training:142 - epoch  171/300 | total=0.0160 | rec=0.0117 | pos=0.0040 | vel=0.0007 | bone=0.0000 | 4.3s
2026-05-23 13:03:48.634 | INFO     | wisp.training.trainer:run_training:142 - epoch  172/300 | total=0.0162 | rec=0.0119 | pos=0.0040 | vel=0.0007 | bone=0.0000 | 4.2s
2026-05-23 13:03:53.100 | INFO     | wisp.training.trainer:run_training:142 - epoch  173/300 | total=0.0157 | rec=0.0115 | pos=0.0038 | vel=0.0007 | bone=0.0000 | 4.5s
2026-05-23 13:03:57.377 | INFO     | wisp.training.trainer:run_training:142 - epoch  174/300 | total=0.0149 | rec=0.0108 | pos=0.0037 | vel=0.0007 | bone=0.0000 | 4.3s
2026-05-23 13:04:01.646 | INFO     | wisp.training.trainer:run_training:142 - epoch  175/300 | total=0.0154 | rec=0.0113 | pos=0.0037 | vel=0.0007 | bone=0.0000 | 4.3s
2026-05-23 13:04:01.827 | INFO     | wisp.training.trainer:run_training:162 - checkpoint saved (epoch 175)
2026-05-23 13:04:06.092 | INFO     | wisp.training.trainer:run_training:142 - epoch  176/300 | total=0.0165 | rec=0.0121 | pos=0.0041 | vel=0.0007 | bone=0.0000 | 4.3s
2026-05-23 13:04:10.594 | INFO     | wisp.training.trainer:run_training:142 - epoch  177/300 | total=0.0172 | rec=0.0126 | pos=0.0042 | vel=0.0007 | bone=0.0000 | 4.5s
2026-05-23 13:04:15.007 | INFO     | wisp.training.trainer:run_training:142 - epoch  178/300 | total=0.0159 | rec=0.0116 | pos=0.0039 | vel=0.0007 | bone=0.0000 | 4.4s
2026-05-23 13:04:19.266 | INFO     | wisp.training.trainer:run_training:142 - epoch  179/300 | total=0.0158 | rec=0.0116 | pos=0.0039 | vel=0.0007 | bone=0.0000 | 4.3s
2026-05-23 13:04:23.569 | INFO     | wisp.training.trainer:run_training:142 - epoch  180/300 | total=0.0159 | rec=0.0116 | pos=0.0040 | vel=0.0007 | bone=0.0000 | 4.3s
2026-05-23 13:04:27.875 | INFO     | wisp.training.trainer:run_training:142 - epoch  181/300 | total=0.0157 | rec=0.0115 | pos=0.0038 | vel=0.0007 | bone=0.0000 | 4.3s
2026-05-23 13:04:32.144 | INFO     | wisp.training.trainer:run_training:142 - epoch  182/300 | total=0.0153 | rec=0.0112 | pos=0.0038 | vel=0.0007 | bone=0.0000 | 4.3s
2026-05-23 13:04:36.406 | INFO     | wisp.training.trainer:run_training:142 - epoch  183/300 | total=0.0150 | rec=0.0110 | pos=0.0036 | vel=0.0007 | bone=0.0000 | 4.3s
2026-05-23 13:04:40.649 | INFO     | wisp.training.trainer:run_training:142 - epoch  184/300 | total=0.0154 | rec=0.0112 | pos=0.0039 | vel=0.0007 | bone=0.0000 | 4.2s
2026-05-23 13:04:44.891 | INFO     | wisp.training.trainer:run_training:142 - epoch  185/300 | total=0.0149 | rec=0.0108 | pos=0.0037 | vel=0.0007 | bone=0.0000 | 4.2s
2026-05-23 13:04:49.163 | INFO     | wisp.training.trainer:run_training:142 - epoch  186/300 | total=0.0151 | rec=0.0111 | pos=0.0037 | vel=0.0007 | bone=0.0000 | 4.3s
2026-05-23 13:04:53.467 | INFO     | wisp.training.trainer:run_training:142 - epoch  187/300 | total=0.0154 | rec=0.0113 | pos=0.0038 | vel=0.0007 | bone=0.0000 | 4.3s
2026-05-23 13:04:57.683 | INFO     | wisp.training.trainer:run_training:142 - epoch  188/300 | total=0.0153 | rec=0.0113 | pos=0.0037 | vel=0.0007 | bone=0.0000 | 4.2s
2026-05-23 13:05:02.129 | INFO     | wisp.training.trainer:run_training:142 - epoch  189/300 | total=0.0147 | rec=0.0108 | pos=0.0036 | vel=0.0007 | bone=0.0000 | 4.4s
2026-05-23 13:05:06.442 | INFO     | wisp.training.trainer:run_training:142 - epoch  190/300 | total=0.0148 | rec=0.0108 | pos=0.0037 | vel=0.0007 | bone=0.0000 | 4.3s
2026-05-23 13:05:10.701 | INFO     | wisp.training.trainer:run_training:142 - epoch  191/300 | total=0.0155 | rec=0.0114 | pos=0.0038 | vel=0.0007 | bone=0.0000 | 4.3s
2026-05-23 13:05:15.026 | INFO     | wisp.training.trainer:run_training:142 - epoch  192/300 | total=0.0152 | rec=0.0110 | pos=0.0038 | vel=0.0007 | bone=0.0000 | 4.3s
2026-05-23 13:05:19.509 | INFO     | wisp.training.trainer:run_training:142 - epoch  193/300 | total=0.0149 | rec=0.0110 | pos=0.0036 | vel=0.0007 | bone=0.0000 | 4.5s
2026-05-23 13:05:23.926 | INFO     | wisp.training.trainer:run_training:142 - epoch  194/300 | total=0.0150 | rec=0.0111 | pos=0.0036 | vel=0.0006 | bone=0.0000 | 4.4s
2026-05-23 13:05:28.212 | INFO     | wisp.training.trainer:run_training:142 - epoch  195/300 | total=0.0144 | rec=0.0106 | pos=0.0036 | vel=0.0006 | bone=0.0000 | 4.3s
2026-05-23 13:05:32.465 | INFO     | wisp.training.trainer:run_training:142 - epoch  196/300 | total=0.0153 | rec=0.0112 | pos=0.0038 | vel=0.0007 | bone=0.0000 | 4.3s
2026-05-23 13:05:36.714 | INFO     | wisp.training.trainer:run_training:142 - epoch  197/300 | total=0.0151 | rec=0.0111 | pos=0.0037 | vel=0.0006 | bone=0.0000 | 4.2s
2026-05-23 13:05:40.985 | INFO     | wisp.training.trainer:run_training:142 - epoch  198/300 | total=0.0151 | rec=0.0110 | pos=0.0038 | vel=0.0006 | bone=0.0000 | 4.3s
2026-05-23 13:05:45.318 | INFO     | wisp.training.trainer:run_training:142 - epoch  199/300 | total=0.0147 | rec=0.0108 | pos=0.0036 | vel=0.0006 | bone=0.0000 | 4.3s
2026-05-23 13:05:49.641 | INFO     | wisp.training.trainer:run_training:142 - epoch  200/300 | total=0.0165 | rec=0.0121 | pos=0.0041 | vel=0.0006 | bone=0.0000 | 4.3s
2026-05-23 13:05:49.819 | INFO     | wisp.training.trainer:run_training:162 - checkpoint saved (epoch 200)
2026-05-23 13:05:54.254 | INFO     | wisp.training.trainer:run_training:142 - epoch  201/300 | total=0.0161 | rec=0.0117 | pos=0.0040 | vel=0.0007 | bone=0.0000 | 4.4s
2026-05-23 13:05:58.763 | INFO     | wisp.training.trainer:run_training:142 - epoch  202/300 | total=0.0154 | rec=0.0113 | pos=0.0038 | vel=0.0006 | bone=0.0000 | 4.5s
2026-05-23 13:06:03.109 | INFO     | wisp.training.trainer:run_training:142 - epoch  203/300 | total=0.0152 | rec=0.0111 | pos=0.0038 | vel=0.0007 | bone=0.0000 | 4.3s
2026-05-23 13:06:07.325 | INFO     | wisp.training.trainer:run_training:142 - epoch  204/300 | total=0.0147 | rec=0.0108 | pos=0.0036 | vel=0.0006 | bone=0.0000 | 4.2s
2026-05-23 13:06:11.556 | INFO     | wisp.training.trainer:run_training:142 - epoch  205/300 | total=0.0146 | rec=0.0106 | pos=0.0036 | vel=0.0006 | bone=0.0000 | 4.2s
2026-05-23 13:06:15.832 | INFO     | wisp.training.trainer:run_training:142 - epoch  206/300 | total=0.0147 | rec=0.0108 | pos=0.0035 | vel=0.0006 | bone=0.0000 | 4.3s
2026-05-23 13:06:20.183 | INFO     | wisp.training.trainer:run_training:142 - epoch  207/300 | total=0.0149 | rec=0.0110 | pos=0.0036 | vel=0.0006 | bone=0.0000 | 4.4s
2026-05-23 13:06:24.425 | INFO     | wisp.training.trainer:run_training:142 - epoch  208/300 | total=0.0150 | rec=0.0110 | pos=0.0037 | vel=0.0006 | bone=0.0000 | 4.2s
2026-05-23 13:06:28.686 | INFO     | wisp.training.trainer:run_training:142 - epoch  209/300 | total=0.0156 | rec=0.0114 | pos=0.0039 | vel=0.0006 | bone=0.0000 | 4.3s
2026-05-23 13:06:33.116 | INFO     | wisp.training.trainer:run_training:142 - epoch  210/300 | total=0.0143 | rec=0.0104 | pos=0.0036 | vel=0.0006 | bone=0.0000 | 4.4s
2026-05-23 13:06:37.489 | INFO     | wisp.training.trainer:run_training:142 - epoch  211/300 | total=0.0144 | rec=0.0105 | pos=0.0036 | vel=0.0006 | bone=0.0000 | 4.4s
2026-05-23 13:06:41.800 | INFO     | wisp.training.trainer:run_training:142 - epoch  212/300 | total=0.0147 | rec=0.0107 | pos=0.0037 | vel=0.0006 | bone=0.0000 | 4.3s
